timestamp,eye_rub_first_hand_report,eye_rub_first_hand_count,eye_rub_first_hand_durations,|,eye_rub_second_hand_report,eye_rub_second_hand_count,eye_rub_second_hand_durations,|,flicker_report,flicker_count,|,micro_sleep_report,micro_sleep_count,micro_sleep_durations,|,pitch_report,pitch_count,pitch_durations,|,yawn_report,yawn_count,yawn_durations
2025-07-01 01:07:07,False,0,[],|,False,0,[],|,False,Counting flickers... 49.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 5.0 seconds'],|,False,Counting yawns... 169.0 seconds remaining.,[]
2025-07-01 01:10:05,False,0,[],|,False,0,[],|,True,13,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-07-01 01:10:21,False,0,[],|,False,0,[],|,False,Counting flickers... 44.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 7.0 seconds'],|,False,Counting yawns... 104.0 seconds remaining.,[]
2025-07-01 01:10:30,False,0,[],|,False,0,[],|,False,Counting flickers... 35.0 seconds remaining.,|,False,0,[],|,True,2,"['1 pitch: 7.0 seconds', '2 pitch: 6.0 seconds']",|,False,Counting yawns... 95.0 seconds remaining.,[]
2025-07-01 01:10:53,False,0,[],|,False,0,[],|,False,Counting flickers... 11.0 seconds remaining.,|,False,0,[],|,True,3,"['1 pitch: 7.0 seconds', '2 pitch: 6.0 seconds', '3 pitch: 15.0 seconds']",|,False,Counting yawns... 72.0 seconds remaining.,[]
2025-07-01 01:11:04,False,0,[],|,False,0,[],|,True,15,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 61.0 seconds remaining.,[]
2025-07-01 01:11:06,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 4.0 seconds'],|,False,Counting pitches...,[],|,False,Counting yawns... 59.0 seconds remaining.,[]
2025-07-01 01:11:20,False,0,[],|,False,0,[],|,False,0,|,True,2,"['1 micro sleep: 4.0 seconds', '2 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 46.0 seconds remaining.,[]
2025-07-01 01:11:29,False,0,[],|,False,0,[],|,False,Counting flickers... 35.0 seconds remaining.,|,False,0,[],|,True,4,"['1 pitch: 7.0 seconds', '2 pitch: 6.0 seconds', '3 pitch: 15.0 seconds', '4 pitch: 5.0 seconds']",|,False,Counting yawns... 36.0 seconds remaining.,[]
2025-07-01 01:12:04,False,0,[],|,False,0,[],|,True,15,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2025-07-01 01:12:05,False,0,[],|,False,0,[],|,False,Counting flickers... 59.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-07-01 01:13:38,False,0,[],|,False,0,[],|,True,9,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-07-01 01:14:19,False,0,[],|,False,0,[],|,False,Counting flickers... 19.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 22.0 seconds'],|,False,Counting yawns... 79.0 seconds remaining.,[]
2025-07-01 01:14:37,False,0,[],|,False,0,[],|,True,21,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 61.0 seconds remaining.,[]
2025-07-01 01:15:37,False,0,[],|,False,0,[],|,True,11,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2025-07-01 01:15:38,False,0,[],|,False,0,[],|,False,Counting flickers... 59.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-07-01 01:16:00,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 2.0 seconds'],|,False,Counting pitches...,[],|,False,Counting yawns... 158.0 seconds remaining.,[]
2025-07-01 01:16:56,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 12.0 seconds'],|,True,1,['1 pitch: 12.0 seconds'],|,False,Counting yawns... 158.0 seconds remaining.,[]
2025-07-01 01:17:33,False,0,[],|,False,0,[],|,True,15,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-07-01 01:18:33,False,0,[],|,False,0,[],|,True,21,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 61.0 seconds remaining.,[]
2025-07-01 01:18:50,False,0,[],|,False,0,[],|,False,0,|,True,2,"['1 micro sleep: 12.0 seconds', '2 micro sleep: 4.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 44.0 seconds remaining.,[]
2025-07-01 01:19:32,False,0,[],|,False,0,[],|,True,20,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2025-07-01 01:19:33,False,0,[],|,False,0,[],|,False,Counting flickers... 59.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-07-01 01:20:32,False,0,[],|,False,0,[],|,True,27,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 121.0 seconds remaining.,[]
2025-07-01 01:20:38,False,0,[],|,False,0,[],|,False,Counting flickers... 54.0 seconds remaining.,|,False,0,[],|,True,2,"['1 pitch: 12.0 seconds', '2 pitch: 9.0 seconds']",|,False,Counting yawns... 115.0 seconds remaining.,[]
2025-07-01 01:21:14,False,0,[],|,False,0,[],|,False,Counting flickers... 18.0 seconds remaining.,|,False,0,[],|,True,3,"['1 pitch: 12.0 seconds', '2 pitch: 9.0 seconds', '3 pitch: 20.0 seconds']",|,False,Counting yawns... 79.0 seconds remaining.,[]
2025-07-01 01:21:31,False,0,[],|,False,0,[],|,True,26,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 62.0 seconds remaining.,[]
2025-07-01 01:21:33,True,9,"['1 right eye rub: 3.0 seconds', '2 right eye rub: 5.0 seconds', '3 right eye rub: 13.0 seconds', '1 left eye rub: 3.0 seconds', '2 left eye rub: 13.0 seconds', '3 left eye rub: 7.0 seconds', '4 left eye rub: 6.0 seconds', '5 left eye rub: 9.0 seconds', '6 left eye rub: 4.0 seconds']",|,True,1,['1 left eye rub: 4.0 seconds'],|,False,Counting flickers... 58.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 60.0 seconds remaining.,[]
2025-07-01 01:22:31,False,0,[],|,False,0,[],|,True,18,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2025-07-01 01:22:33,False,0,[],|,False,0,[],|,False,Counting flickers... 58.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-07-01 01:23:30,False,0,[],|,False,0,[],|,True,12,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 122.0 seconds remaining.,[]
2025-07-01 01:23:54,False,0,[],|,False,0,[],|,False,Counting flickers... 36.0 seconds remaining.,|,False,0,[],|,True,4,"['1 pitch: 12.0 seconds', '2 pitch: 9.0 seconds', '3 pitch: 20.0 seconds', '4 pitch: 6.0 seconds']",|,False,Counting yawns... 98.0 seconds remaining.,[]
2025-07-01 01:24:24,False,0,[],|,False,0,[],|,False,Counting flickers... 6.0 seconds remaining.,|,False,0,[],|,True,5,"['1 pitch: 12.0 seconds', '2 pitch: 9.0 seconds', '3 pitch: 20.0 seconds', '4 pitch: 6.0 seconds', '5 pitch: 4.0 seconds']",|,False,Counting yawns... 68.0 seconds remaining.,[]
2025-07-01 01:24:30,False,0,[],|,False,0,[],|,True,20,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 63.0 seconds remaining.,[]
2025-07-01 01:25:03,False,0,[],|,False,0,[],|,False,Counting flickers... 27.0 seconds remaining.,|,False,0,[],|,True,6,"['1 pitch: 12.0 seconds', '2 pitch: 9.0 seconds', '3 pitch: 20.0 seconds', '4 pitch: 6.0 seconds', '5 pitch: 4.0 seconds', '6 pitch: 5.0 seconds']",|,False,Counting yawns... 29.0 seconds remaining.,[]
2025-07-01 01:25:30,False,0,[],|,False,0,[],|,True,17,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 3.0 seconds remaining.,[]
2025-07-01 01:25:32,False,0,[],|,False,0,[],|,False,Counting flickers... 57.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-07-01 01:26:14,False,0,[],|,False,0,[],|,False,Counting flickers... 16.0 seconds remaining.,|,False,0,[],|,True,7,"['1 pitch: 12.0 seconds', '2 pitch: 9.0 seconds', '3 pitch: 20.0 seconds', '4 pitch: 6.0 seconds', '5 pitch: 4.0 seconds', '6 pitch: 5.0 seconds', '7 pitch: 6.0 seconds']",|,False,Counting yawns... 138.0 seconds remaining.,[]
2025-07-01 01:26:29,False,0,[],|,False,0,[],|,True,11,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 123.0 seconds remaining.,[]
2025-07-01 01:26:31,False,0,[],|,False,0,[],|,False,0,|,True,3,"['1 micro sleep: 12.0 seconds', '2 micro sleep: 4.0 seconds', '3 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 121.0 seconds remaining.,[]
2025-07-01 01:26:33,True,5,"['1 right eye rub: 3.0 seconds', '2 right eye rub: 5.0 seconds', '3 right eye rub: 13.0 seconds', '1 right eye rub: 5.0 seconds', '2 right eye rub: 3.0 seconds', '1 left eye rub: 3.0 seconds', '2 left eye rub: 13.0 seconds', '3 left eye rub: 7.0 seconds', '4 left eye rub: 6.0 seconds', '5 left eye rub: 9.0 seconds', '6 left eye rub: 4.0 seconds', '1 left eye rub: 2.0 seconds', '2 left eye rub: 2.0 seconds', '3 left eye rub: 3.0 seconds']",|,True,0,['1 left eye rub: 4.0 seconds'],|,False,Counting flickers... 56.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-07-01 01:27:29,False,0,[],|,False,0,[],|,True,16,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 64.0 seconds remaining.,[]
2025-07-01 01:27:56,False,0,[],|,False,0,[],|,False,Counting flickers... 33.0 seconds remaining.,|,False,0,[],|,True,8,"['1 pitch: 12.0 seconds', '2 pitch: 9.0 seconds', '3 pitch: 20.0 seconds', '4 pitch: 6.0 seconds', '5 pitch: 4.0 seconds', '6 pitch: 5.0 seconds', '7 pitch: 6.0 seconds', '8 pitch: 7.0 seconds']",|,False,Counting yawns... 36.0 seconds remaining.,[]
2025-07-01 01:28:01,False,0,[],|,False,0,[],|,False,Counting flickers... 28.0 seconds remaining.,|,False,0,[],|,True,9,"['1 pitch: 12.0 seconds', '2 pitch: 9.0 seconds', '3 pitch: 20.0 seconds', '4 pitch: 6.0 seconds', '5 pitch: 4.0 seconds', '6 pitch: 5.0 seconds', '7 pitch: 6.0 seconds', '8 pitch: 7.0 seconds', '9 pitch: 4.0 seconds']",|,False,Counting yawns... 31.0 seconds remaining.,[]
2025-07-01 01:28:28,False,0,[],|,False,0,[],|,True,27,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 4.0 seconds remaining.,[]
2025-07-01 01:28:32,False,0,[],|,False,0,[],|,False,Counting flickers... 56.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,2,"['1 yawn: 6.0 seconds', '2 yawn: 6.0 seconds']"
2025-07-01 01:29:28,False,0,[],|,False,0,[],|,True,5,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 124.0 seconds remaining.,[]
2025-07-01 01:29:59,False,0,[],|,False,0,[],|,False,Counting flickers... 28.0 seconds remaining.,|,False,0,[],|,True,10,"['1 pitch: 12.0 seconds', '2 pitch: 9.0 seconds', '3 pitch: 20.0 seconds', '4 pitch: 6.0 seconds', '5 pitch: 4.0 seconds', '6 pitch: 5.0 seconds', '7 pitch: 6.0 seconds', '8 pitch: 7.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 5.0 seconds']",|,False,Counting yawns... 92.0 seconds remaining.,[]
2025-07-01 01:30:27,False,0,[],|,False,0,[],|,True,9,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 64.0 seconds remaining.,[]
2025-07-01 01:30:36,False,0,[],|,False,0,[],|,False,0,|,True,4,"['1 micro sleep: 12.0 seconds', '2 micro sleep: 4.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 56.0 seconds remaining.,[]
2025-07-01 01:30:46,False,0,[],|,False,0,[],|,False,Counting flickers... 42.0 seconds remaining.,|,False,0,[],|,True,11,"['1 pitch: 12.0 seconds', '2 pitch: 9.0 seconds', '3 pitch: 20.0 seconds', '4 pitch: 6.0 seconds', '5 pitch: 4.0 seconds', '6 pitch: 5.0 seconds', '7 pitch: 6.0 seconds', '8 pitch: 7.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 5.0 seconds', '11 pitch: 3.0 seconds']",|,False,Counting yawns... 46.0 seconds remaining.,[]
2025-07-01 01:31:07,False,0,[],|,False,0,[],|,False,0,|,True,5,"['1 micro sleep: 12.0 seconds', '2 micro sleep: 4.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 3.0 seconds', '5 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 25.0 seconds remaining.,[]
2025-07-01 01:31:26,False,0,[],|,False,0,[],|,False,0,|,True,6,"['1 micro sleep: 12.0 seconds', '2 micro sleep: 4.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 3.0 seconds', '5 micro sleep: 2.0 seconds', '6 micro sleep: 4.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 6.0 seconds remaining.,[]
2025-07-01 01:31:27,False,0,[],|,False,0,[],|,True,16,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 5.0 seconds remaining.,[]
2025-07-01 01:31:31,False,0,[],|,False,0,[],|,False,Counting flickers... 55.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,"['1 yawn: 6.0 seconds', '2 yawn: 6.0 seconds']"
2025-07-01 01:31:32,True,1,"['1 right eye rub: 3.0 seconds', '2 right eye rub: 5.0 seconds', '3 right eye rub: 13.0 seconds', '1 right eye rub: 5.0 seconds', '2 right eye rub: 3.0 seconds', '1 right eye rub: 3.0 seconds', '1 left eye rub: 3.0 seconds', '2 left eye rub: 13.0 seconds', '3 left eye rub: 7.0 seconds', '4 left eye rub: 6.0 seconds', '5 left eye rub: 9.0 seconds', '6 left eye rub: 4.0 seconds', '1 left eye rub: 2.0 seconds', '2 left eye rub: 2.0 seconds', '3 left eye rub: 3.0 seconds']",|,True,0,['1 left eye rub: 4.0 seconds'],|,False,Counting flickers... 55.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 179.0 seconds remaining.,[]
2025-07-01 01:31:37,False,0,[],|,False,0,[],|,False,0,|,True,7,"['1 micro sleep: 12.0 seconds', '2 micro sleep: 4.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 3.0 seconds', '5 micro sleep: 2.0 seconds', '6 micro sleep: 4.0 seconds', '7 micro sleep: 5.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 174.0 seconds remaining.,[]
2025-07-01 01:31:57,False,0,[],|,False,0,[],|,False,Counting flickers... 30.0 seconds remaining.,|,False,0,[],|,True,12,"['1 pitch: 12.0 seconds', '2 pitch: 9.0 seconds', '3 pitch: 20.0 seconds', '4 pitch: 6.0 seconds', '5 pitch: 4.0 seconds', '6 pitch: 5.0 seconds', '7 pitch: 6.0 seconds', '8 pitch: 7.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 5.0 seconds', '11 pitch: 3.0 seconds', '12 pitch: 4.0 seconds']",|,False,Counting yawns... 155.0 seconds remaining.,[]
2025-07-01 01:32:26,False,0,[],|,False,0,[],|,True,14,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 125.0 seconds remaining.,[]
2025-07-01 01:33:15,False,0,[],|,False,0,[],|,False,Counting flickers... 11.0 seconds remaining.,|,False,0,[],|,True,13,"['1 pitch: 12.0 seconds', '2 pitch: 9.0 seconds', '3 pitch: 20.0 seconds', '4 pitch: 6.0 seconds', '5 pitch: 4.0 seconds', '6 pitch: 5.0 seconds', '7 pitch: 6.0 seconds', '8 pitch: 7.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 5.0 seconds', '11 pitch: 3.0 seconds', '12 pitch: 4.0 seconds', '13 pitch: 12.0 seconds']",|,False,Counting yawns... 76.0 seconds remaining.,[]
2025-07-01 01:33:26,False,0,[],|,False,0,[],|,True,16,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 65.0 seconds remaining.,[]
2025-07-01 01:34:20,False,0,[],|,False,0,[],|,False,0,|,True,8,"['1 micro sleep: 12.0 seconds', '2 micro sleep: 4.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 3.0 seconds', '5 micro sleep: 2.0 seconds', '6 micro sleep: 4.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 4.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 11.0 seconds remaining.,[]
2025-07-01 01:34:21,False,0,[],|,False,0,[],|,False,Counting flickers... 5.0 seconds remaining.,|,False,0,[],|,True,14,"['1 pitch: 12.0 seconds', '2 pitch: 9.0 seconds', '3 pitch: 20.0 seconds', '4 pitch: 6.0 seconds', '5 pitch: 4.0 seconds', '6 pitch: 5.0 seconds', '7 pitch: 6.0 seconds', '8 pitch: 7.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 5.0 seconds', '11 pitch: 3.0 seconds', '12 pitch: 4.0 seconds', '13 pitch: 12.0 seconds', '14 pitch: 6.0 seconds']",|,False,Counting yawns... 10.0 seconds remaining.,[]
2025-07-01 01:34:28,False,0,[],|,False,0,[],|,True,15,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 4.0 seconds remaining.,[]
2025-07-01 01:34:28,False,0,[],|,False,0,[],|,False,Counting flickers... 59.0 seconds remaining.,|,False,0,[],|,True,15,"['1 pitch: 12.0 seconds', '2 pitch: 9.0 seconds', '3 pitch: 20.0 seconds', '4 pitch: 6.0 seconds', '5 pitch: 4.0 seconds', '6 pitch: 5.0 seconds', '7 pitch: 6.0 seconds', '8 pitch: 7.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 5.0 seconds', '11 pitch: 3.0 seconds', '12 pitch: 4.0 seconds', '13 pitch: 12.0 seconds', '14 pitch: 6.0 seconds', '15 pitch: 3.0 seconds']",|,False,Counting yawns... 3.0 seconds remaining.,[]
2025-07-01 01:34:28,False,0,[],|,False,0,[],|,False,0,|,True,9,"['1 micro sleep: 12.0 seconds', '2 micro sleep: 4.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 3.0 seconds', '5 micro sleep: 2.0 seconds', '6 micro sleep: 4.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 4.0 seconds', '9 micro sleep: 7.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 3.0 seconds remaining.,[]
2025-07-01 01:34:31,False,0,[],|,False,0,[],|,False,Counting flickers... 57.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,1,"['1 yawn: 6.0 seconds', '2 yawn: 6.0 seconds', '1 yawn: 5.0 seconds']"
2025-07-01 01:36:32,False,0,[],|,False,0,[],|,True,12,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-07-01 01:36:40,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 5.0 seconds'],|,False,Counting pitches...,[],|,False,Counting yawns... 113.0 seconds remaining.,[]
2025-07-01 01:36:41,False,0,[],|,False,0,[],|,False,Counting flickers... 52.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 7.0 seconds'],|,False,Counting yawns... 112.0 seconds remaining.,[]
2025-07-01 01:36:47,False,0,[],|,False,0,[],|,False,0,|,True,2,"['1 micro sleep: 5.0 seconds', '2 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 106.0 seconds remaining.,[]
2025-07-01 01:37:00,False,0,[],|,False,0,[],|,False,0,|,True,3,"['1 micro sleep: 5.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 93.0 seconds remaining.,[]
2025-07-01 01:37:00,False,0,[],|,False,0,[],|,False,Counting flickers... 32.0 seconds remaining.,|,False,0,[],|,True,2,"['1 pitch: 7.0 seconds', '2 pitch: 17.0 seconds']",|,False,Counting yawns... 93.0 seconds remaining.,[]
2025-07-01 01:37:10,False,0,[],|,False,0,[],|,False,0,|,True,4,"['1 micro sleep: 5.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 83.0 seconds remaining.,[]
2025-07-01 01:37:14,False,0,[],|,False,0,[],|,False,0,|,True,5,"['1 micro sleep: 5.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 4.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 79.0 seconds remaining.,[]
2025-07-01 01:37:32,False,0,[],|,False,0,[],|,True,23,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 61.0 seconds remaining.,[]
2025-07-01 01:38:23,False,0,[],|,False,0,[],|,False,0,|,True,6,"['1 micro sleep: 5.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 4.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 10.0 seconds remaining.,[]
2025-07-01 01:38:23,False,0,[],|,False,0,[],|,False,Counting flickers... 9.0 seconds remaining.,|,False,0,[],|,True,3,"['1 pitch: 7.0 seconds', '2 pitch: 17.0 seconds', '3 pitch: 39.0 seconds']",|,False,Counting yawns... 10.0 seconds remaining.,[]
2025-07-01 01:38:29,False,0,[],|,False,0,[],|,False,0,|,True,7,"['1 micro sleep: 5.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 4.0 seconds', '7 micro sleep: 6.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 4.0 seconds remaining.,[]
2025-07-01 01:38:35,False,0,[],|,False,0,[],|,True,18,|,False,0,[],|,False,Counting pitches...,[],|,True,1,['1 yawn: 6.0 seconds']
2025-07-01 01:40:23,False,0,[],|,False,0,[],|,True,14,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-07-01 01:40:50,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 6.0 seconds'],|,False,Counting pitches...,[],|,False,Counting yawns... 93.0 seconds remaining.,[]
2025-07-01 01:41:10,False,0,[],|,False,0,[],|,False,Counting flickers... 13.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 28.0 seconds'],|,False,Counting yawns... 73.0 seconds remaining.,[]
2025-07-01 01:41:23,False,0,[],|,False,0,[],|,True,18,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 61.0 seconds remaining.,[]
2025-07-01 01:41:33,False,0,[],|,False,0,[],|,False,0,|,True,2,"['1 micro sleep: 6.0 seconds', '2 micro sleep: 6.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 50.0 seconds remaining.,[]
2025-07-01 01:41:37,False,0,[],|,False,0,[],|,False,Counting flickers... 46.0 seconds remaining.,|,False,0,[],|,True,2,"['1 pitch: 28.0 seconds', '2 pitch: 25.0 seconds']",|,False,Counting yawns... 47.0 seconds remaining.,[]
2025-07-01 01:42:00,False,0,[],|,False,0,[],|,False,0,|,True,3,"['1 micro sleep: 6.0 seconds', '2 micro sleep: 6.0 seconds', '3 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 23.0 seconds remaining.,[]
